cdr_id,caller_msisdn,callee_msisdn,start_time,duration_sec,cell_tower_id,tower_lat,tower_lng,call_type
CDR-0000310,9734036506,9182902790,2025-10-02T21:13:49,148,TWR-SHI-362,13.928953,75.580072,voice
CDR-0029780,9117697659,9958547796,2025-07-21T12:02:57,224,TWR-RAM-353,12.694026,77.241865,voice
CDR-0068010,9446788158,8958604448,2025-06-11T07:56:31,44,TWR-BLR-163,12.913459,77.547369,voice
CDR-0066125,6480585345,6867064954,2026-01-21T21:16:25,141,TWR-CHI-226,13.272392,75.806836,voice
CDR-0080550,9189133040,6216238037,2025-09-08T18:32:48,0,TWR-MAN-324,12.845172,74.854429,sms
CDR-0118942,9440155803,9569646956,2025-06-13T23:52:54,130,TWR-BLR-064,12.935215,77.559698,voice
CDR-0055238,9162550671,9970482209,2025-07-07T04:32:20,0,TWR-BEL-015,15.804232,74.563757,sms
CDR-0119075,7812600303,9560409042,2025-07-21T10:39:25,60,TWR-BAL-008,15.108463,76.882463,voice
CDR-0068437,7861941441,9578507973,2026-06-07T14:14:44,0,TWR-SHI-361,13.928911,75.558665,sms
CDR-0009930,7140622763,9938225062,2026-03-23T19:21:04,0,TWR-BLR-034,12.93719,77.548873,sms
CDR-0090990,9886852912,9515531657,2025-10-03T01:23:08,205,TWR-BLR-044,12.902875,77.596965,voice
CDR-0090301,9350116645,9140181606,2025-09-12T18:09:57,227,TWR-MYS-333,12.32228,76.566174,voice
CDR-0099276,9785224673,9431966738,2025-11-27T05:35:57,5,TWR-YAD-394,16.710817,77.095996,voice
CDR-0018039,9113540978,9931408826,2026-04-13T14:27:19,0,TWR-GAD-253,15.392787,75.666159,sms
CDR-0072631,9165968312,9114141436,2026-05-05T21:22:51,151,TWR-BAG-000,16.198052,75.655913,voice
CDR-0018233,9369812007,9458001235,2026-03-10T13:28:56,0,TWR-BAG-001,16.214556,75.738352,sms
CDR-0039355,9835098955,9478883979,2026-04-27T09:45:38,329,TWR-SHI-361,13.928911,75.558665,voice
CDR-0058666,6665753558,7631305853,2025-06-27T06:40:34,164,TWR-RAI-350,16.202702,77.268914,voice
CDR-0099220,9719364626,9821432354,2025-11-14T15:02:02,77,TWR-HAV-267,14.819584,75.366218,voice
CDR-0045255,9748871009,9726505669,2026-03-25T07:56:42,0,TWR-KOL-294,13.191408,78.15316,sms
CDR-0062468,8078105396,9343758726,2025-12-21T19:41:51,11,TWR-KOP-302,15.30511,76.157888,voice
CDR-0020651,9068901907,7510233135,2026-04-20T14:30:31,0,TWR-GAD-254,15.465966,75.688843,sms
CDR-0075198,9206644357,9222355556,2025-09-01T03:53:35,3558,TWR-BLR-168,12.978938,77.564548,data
CDR-0076835,7180223195,9490888283,2025-10-10T06:57:54,0,TWR-BEL-019,15.807606,74.431442,sms
CDR-0065806,7686486305,9838887226,2026-02-08T03:55:39,552,TWR-YAD-395,16.783121,77.107298,voice
CDR-0088607,7237667074,9883509917,2026-03-16T06:22:01,2983,TWR-HUB-275,15.318687,75.127128,data
CDR-0065982,9484339474,9313239300,2025-12-10T01:02:47,305,TWR-MAN-311,12.591817,76.945254,voice
CDR-0011140,9573790133,9774411053,2025-12-20T06:45:45,44,TWR-KAL-290,17.37025,76.842759,voice
CDR-0000904,9484530509,9156316085,2025-10-23T17:24:20,100,TWR-BLR-087,12.969883,77.618616,voice
CDR-0001901,6150718437,9125547544,2025-10-11T23:43:28,0,TWR-TUM-372,13.412613,77.222532,sms
CDR-0106457,9401730467,7851362072,2025-10-08T13:47:19,38,TWR-BLR-123,12.962226,77.595206,voice
CDR-0000970,9676041175,9484530509,2026-04-23T19:27:17,46,TWR-BLR-087,12.969883,77.618616,voice
CDR-0005236,9189220482,9794073872,2026-03-23T14:47:12,108,TWR-BLR-156,13.027641,77.601294,voice
CDR-0101678,9609696385,9926999431,2026-05-15T03:53:56,123,TWR-VIJ-390,16.797178,75.764644,voice
CDR-0043145,8442834642,9818210327,2025-12-21T03:55:11,5,TWR-VIJ-388,16.815273,75.758088,voice
CDR-0017203,6610874605,8234473815,2025-10-27T02:44:31,43,TWR-DAV-246,14.514637,75.929757,voice
CDR-0055682,8611107716,9558260914,2025-10-12T13:33:42,381,TWR-YAD-396,16.751446,77.090536,voice
CDR-0066879,9200840663,9139770690,2026-05-26T02:17:47,603,TWR-BLRR-187,13.278555,77.540398,voice
CDR-0048985,9875967731,9342387363,2025-07-15T02:42:03,0,TWR-UDU-373,13.323629,74.722746,sms
CDR-0119888,9246779703,9674470288,2026-03-15T14:43:11,205,TWR-UDU-377,13.295281,74.766847,voice
CDR-0118615,9556798427,7512417145,2025-08-24T07:34:31,14,TWR-BLR-069,12.951473,77.594827,voice
CDR-0085801,9797110296,9636244637,2025-10-19T16:46:24,2740,TWR-BLR-165,12.832646,77.655308,data
CDR-0043255,9108803810,9453238354,2025-07-11T05:24:36,1546,TWR-BLR-035,12.94231,77.582674,data
CDR-0096801,6150614883,9253874536,2025-11-06T09:33:03,738,TWR-UTT-380,14.855247,74.713805,voice
CDR-0055953,9285689303,9944795520,2026-04-10T23:50:35,526,TWR-BLR-178,13.033,77.639791,voice
CDR-0045074,7713512025,9153741613,2025-10-03T08:03:45,0,TWR-BLRR-196,13.202835,77.503583,sms
CDR-0015459,9968049276,9251464138,2025-06-25T11:43:30,283,TWR-MYS-331,12.311005,76.610051,voice
CDR-0077316,9341476930,9129594703,2025-06-10T09:13:16,701,TWR-DAK-240,12.886369,75.221263,voice
CDR-0100287,9184470578,9409552676,2026-06-08T08:04:05,353,TWR-RAI-348,16.202488,77.372604,voice
CDR-0049629,8859353254,6651594730,2025-10-12T05:42:19,104,TWR-MAN-322,12.963457,74.938917,voice
CDR-0092071,9762486337,9547668547,2025-08-08T16:04:28,0,TWR-BLR-101,13.009238,77.597147,sms
CDR-0021902,8989205678,7345576194,2026-05-17T16:40:05,34,TWR-BEL-017,15.841108,74.491814,voice
CDR-0073700,9936663340,8378688671,2026-05-03T12:27:12,167,TWR-BID-209,17.891139,77.540872,voice
CDR-0002827,9860361536,9440030671,2025-09-06T08:01:10,320,TWR-RAM-352,12.814657,77.248773,voice
CDR-0005323,6115842066,9399126823,2025-11-03T15:36:06,0,TWR-KOL-294,13.191408,78.15316,sms
CDR-0107901,9865352398,9139475090,2026-03-07T09:29:10,0,TWR-BLRR-191,13.197679,77.605481,sms
CDR-0034771,9698055844,7099849015,2026-04-16T23:22:50,27,TWR-BLR-164,13.026756,77.598399,voice
CDR-0051833,7873550866,9359841365,2025-08-22T00:35:16,333,TWR-HAS-261,12.988143,76.105203,voice
CDR-0023097,9611763841,9508737403,2025-08-25T05:41:01,712,TWR-UTT-383,14.771751,74.687623,voice
CDR-0008263,9719148958,7334581751,2025-07-20T08:53:22,42,TWR-BLR-111,13.001685,77.539135,voice
CDR-0115217,9845304218,9360314574,2025-11-13T07:13:57,1210,TWR-DAV-249,14.402743,75.898924,data
CDR-0092478,9346462715,9246779703,2025-11-22T04:44:27,94,TWR-TUM-366,13.373701,77.035596,data
CDR-0051170,9985786070,9177887435,2026-06-07T19:09:07,92,TWR-BLR-088,12.987427,77.624494,voice
CDR-0107642,9355021419,9220857233,2026-03-15T12:38:33,77,TWR-BLR-091,12.939883,77.574727,voice
CDR-0081642,8521040997,9408829804,2025-08-28T17:04:49,49,TWR-MYS-337,12.316861,76.585464,voice
CDR-0118378,9969360072,7013559668,2026-04-15T07:06:13,0,TWR-MAN-313,12.921211,74.799188,sms
CDR-0001102,9142947723,9156316085,2026-05-05T04:48:52,83,TWR-BLR-127,12.975951,77.608853,voice
CDR-0065392,9747447853,9184447128,2026-01-21T19:02:31,5,TWR-BLR-151,13.016878,77.671465,voice
CDR-0078864,7676098240,9234338043,2025-10-13T08:32:14,0,TWR-BEL-021,15.836321,74.48686,sms
CDR-0108575,9351275106,9527718136,2025-12-18T22:17:34,0,TWR-BLR-161,13.046464,77.587346,sms
CDR-0000318,9734036506,9734036506,2025-11-14T16:44:06,134,TWR-SHI-362,13.928953,75.580072,voice
CDR-0004791,9822077234,7602919690,2026-02-03T16:17:26,0,TWR-BLR-132,13.010612,77.591533,sms
CDR-0088746,9989319855,9296579255,2026-02-21T21:41:19,3014,TWR-BLR-035,12.94231,77.582674,data
CDR-0030392,9412036278,9210049484,2026-03-03T02:23:48,0,TWR-BLR-087,12.969883,77.618616,sms
CDR-0101135,9769243864,9425180926,2025-11-16T05:29:27,151,TWR-BLR-102,13.011181,77.670925,voice
CDR-0064853,9812959837,7229604274,2026-01-20T15:28:56,370,TWR-CHI-235,14.169035,76.351327,voice
CDR-0087922,9704786581,9396770600,2026-05-13T23:33:13,5,TWR-MAN-318,12.926711,74.805427,voice
CDR-0063203,9537338389,9837007954,2025-07-02T03:02:54,114,TWR-MAN-313,12.921211,74.799188,voice
CDR-0107305,9754049436,9863907883,2026-04-12T19:22:12,0,TWR-CHI-226,13.272392,75.806836,sms
CDR-0110606,9187095512,9743203140,2026-04-14T19:13:48,44,TWR-CHA-211,11.878955,76.919334,voice
CDR-0023936,6022061945,8894848748,2026-04-27T14:23:10,492,TWR-BLR-110,13.035185,77.606764,voice
CDR-0054311,9470265099,9714230941,2026-05-01T04:11:50,137,TWR-RAM-353,12.694026,77.241865,voice
CDR-0035621,7948387255,9666597609,2025-12-25T17:15:30,215,TWR-DAK-239,12.946894,75.275947,voice
CDR-0008615,9217589589,9319059775,2025-12-29T00:29:55,49,TWR-BLR-041,12.976534,77.557117,voice
CDR-0098877,9655366805,9640611517,2025-06-19T06:17:15,91,TWR-BAG-005,16.144111,75.670579,voice
CDR-0054388,9182437345,9367574686,2025-12-09T20:50:06,0,TWR-GAD-253,15.392787,75.666159,sms
CDR-0084488,9604952717,9747905161,2025-11-26T15:33:22,195,TWR-BID-204,17.926291,77.512659,voice
CDR-0106587,7204768349,9585495692,2025-07-23T09:29:18,440,TWR-BLRR-186,13.230921,77.625326,data
CDR-0021252,9124409222,9379289701,2026-03-29T02:03:20,0,TWR-UDU-378,13.359035,74.717945,sms
CDR-0000803,9826600539,9826600539,2026-04-20T11:12:40,128,TWR-CHI-235,14.169035,76.351327,voice
CDR-0010667,9273992764,9789650986,2025-11-06T01:18:24,39,TWR-BLR-054,12.928535,77.619352,voice
CDR-0020707,9321463746,9908488113,2025-12-27T05:23:07,83,TWR-BLR-136,13.027326,77.629898,voice
CDR-0088781,9952615618,6349695039,2026-05-10T21:57:37,203,TWR-VIJ-387,16.877726,75.770854,voice
CDR-0011460,9961838842,9769786112,2026-01-03T23:00:12,90,TWR-BLR-148,13.028577,77.564442,voice
CDR-0047194,9674857702,9387803611,2026-03-22T22:55:36,0,TWR-HAV-269,14.783158,75.413172,sms
CDR-0048406,9410028894,9657871280,2025-10-09T00:21:58,759,TWR-BLR-039,13.015696,77.621099,voice
CDR-0001244,9605605164,9339362341,2026-01-14T16:09:28,0,TWR-BLR-148,13.028577,77.564442,sms
CDR-0092780,9834724388,9820199143,2025-12-19T21:13:48,0,TWR-BLR-047,12.907723,77.541962,sms
CDR-0029189,9986900964,9269448900,2025-06-17T14:27:41,0,TWR-CHI-236,14.182892,76.442067,sms
CDR-0000049,9126855092,9126855092,2025-09-08T17:25:09,20,TWR-MAN-327,12.875808,74.893177,voice
CDR-0056161,9342839873,9586173780,2025-11-12T18:26:08,347,TWR-VIJ-386,16.79666,75.67345,voice
CDR-0026604,6930870534,9895636589,2025-07-31T09:43:55,2373,TWR-DAK-240,12.886369,75.221263,data
CDR-0018209,9221361833,9556776375,2026-04-12T00:17:10,1024,TWR-BLRR-190,13.236358,77.531328,data
CDR-0041492,8062300562,8829825903,2026-01-13T12:00:56,108,TWR-BLR-164,13.026756,77.598399,voice
CDR-0022810,9548621283,9611990049,2026-03-21T21:23:57,0,TWR-BLRR-198,13.278425,77.53978,sms
CDR-0014868,9580046546,9649359113,2025-08-03T18:03:32,5,TWR-DAK-238,12.843313,75.298724,voice
CDR-0047460,9835410580,9621015957,2026-04-19T02:28:51,0,TWR-BLR-044,12.902875,77.596965,sms
CDR-0078962,8519694393,6296638297,2025-07-06T08:05:41,0,TWR-BLR-101,13.009238,77.597147,sms
CDR-0030057,7464196662,9682433699,2026-01-04T00:05:34,0,TWR-CHI-232,14.22461,76.462807,sms
CDR-0001696,7493645926,9362472723,2026-04-12T11:33:51,66,TWR-CHI-226,13.272392,75.806836,voice
CDR-0036510,7121387115,9145361619,2026-06-06T07:18:29,71,TWR-VIJ-389,16.806067,75.690549,voice
CDR-0101633,9539095475,6672199188,2026-05-13T17:53:03,39,TWR-KOP-301,15.25692,76.120478,voice
CDR-0101800,9222833662,9463699061,2026-04-26T18:07:16,598,TWR-SHI-364,13.911919,75.594994,voice
CDR-0000458,9339670711,9379852046,2025-06-10T18:34:28,200,TWR-CHI-219,13.449006,77.678375,voice
CDR-0066642,7426471548,9712444647,2025-07-31T18:22:19,60,TWR-VIJ-390,16.797178,75.764644,voice
CDR-0080235,6206628371,8058506403,2026-05-05T00:14:45,0,TWR-DAV-247,14.368665,75.91244,sms
CDR-0072666,9635682162,9100090577,2025-10-31T04:46:11,0,TWR-BLR-076,13.033414,77.559132,sms
CDR-0102020,6532577291,9658247323,2025-10-12T05:45:01,290,TWR-UTT-384,14.775704,74.731915,voice
CDR-0031346,6381600720,9168318577,2025-09-20T18:43:52,0,TWR-UTT-385,14.770898,74.691589,sms
CDR-0072410,7076731167,9404407579,2026-01-19T14:16:50,18,TWR-MAN-305,12.420469,76.930491,voice
CDR-0001224,9339362341,9339362341,2025-10-19T04:03:09,327,TWR-BLR-151,13.016878,77.671465,voice
CDR-0053548,6418426983,9504684454,2025-10-19T20:06:17,324,TWR-KAL-290,17.37025,76.842759,voice
CDR-0011477,9191527838,7982335800,2025-08-06T11:26:50,110,TWR-HUB-273,15.327222,75.077493,voice
CDR-0097187,9679573015,9816572483,2025-08-10T15:06:56,14,TWR-MAN-306,12.400223,76.944053,voice
CDR-0023128,8070810911,9496435105,2025-06-16T04:56:34,42,TWR-DAV-250,14.408404,75.976062,voice
CDR-0055246,9650593429,9175139840,2025-06-26T00:06:15,25,TWR-BLR-157,12.970162,77.70436,voice
CDR-0046716,7341342349,8049585909,2025-08-28T03:02:30,51,TWR-BLRR-193,13.281905,77.54658,voice
CDR-0036298,9409857333,9125883743,2026-06-05T03:01:50,161,TWR-BLR-113,12.938378,77.578062,voice
CDR-0001060,9676041175,9156316085,2025-12-23T10:21:22,80,TWR-BLR-127,12.975951,77.608853,voice
CDR-0006235,8140920561,7851204272,2026-05-13T08:20:38,155,TWR-KOP-303,15.294584,76.253544,voice
CDR-0010769,8032397348,9214603377,2026-03-03T15:33:27,0,TWR-MAN-327,12.875808,74.893177,sms
CDR-0018144,9907893100,9391331823,2025-10-12T02:29:02,138,TWR-BAL-007,15.10986,76.97193,voice
CDR-0001373,9605605164,9339362341,2026-05-12T12:58:51,269,TWR-BLR-148,13.028577,77.564442,voice
CDR-0035465,9855645395,7496420474,2025-09-14T23:35:12,17,TWR-MYS-340,12.34746,76.698803,voice
CDR-0096002,9355021419,9475183197,2026-04-20T10:51:12,166,TWR-BLR-044,12.902875,77.596965,voice
CDR-0095803,9140335973,9869075762,2025-10-01T14:21:21,0,TWR-BLR-059,12.916295,77.614508,sms
CDR-0059731,9228256114,9889175184,2026-05-15T20:21:01,0,TWR-MYS-328,12.269352,76.705124,sms
CDR-0053515,9706700597,8305349803,2026-05-04T18:15:35,0,TWR-BEL-022,15.814625,74.547848,sms
CDR-0052471,9680411499,9284557667,2025-06-14T15:12:33,393,TWR-UTT-380,14.855247,74.713805,voice
CDR-0016419,9854173766,9393098051,2026-03-10T02:01:32,119,TWR-MAN-317,12.929531,74.929128,voice
CDR-0018945,9703239479,9968737401,2026-05-16T00:25:35,163,TWR-BLRR-198,13.278425,77.53978,voice
CDR-0025084,9674080716,9290491048,2025-07-20T11:48:08,48,TWR-KOP-303,15.294584,76.253544,voice
CDR-0089621,9317786989,9788224847,2025-06-14T14:12:30,0,TWR-BLR-185,13.057814,77.607594,sms
CDR-0003842,9543679429,9549794552,2026-02-02T02:14:38,0,TWR-CHA-213,11.973435,76.908868,sms
CDR-0013268,9209170944,9508127996,2025-09-29T07:48:29,215,TWR-CHI-226,13.272392,75.806836,voice
CDR-0091070,9174433700,9526416754,2025-10-16T04:34:35,116,TWR-DAV-250,14.408404,75.976062,voice
CDR-0039249,9256663445,9364733419,2025-06-22T21:12:06,0,TWR-HUB-272,15.344677,75.125518,sms
CDR-0046827,9204103020,9119944007,2025-06-17T13:47:04,0,TWR-RAI-346,16.175007,77.349684,sms
CDR-0073328,9745976282,9188755659,2026-05-10T03:37:19,0,TWR-BLR-137,12.997592,77.618714,sms
CDR-0070137,9267061645,9812754676,2026-03-02T01:22:25,200,TWR-BEL-019,15.807606,74.431442,voice
CDR-0114571,9680704212,9253153809,2026-05-04T02:53:11,0,TWR-BLR-037,12.99383,77.564954,sms
CDR-0032453,9329264410,8835292955,2025-08-07T20:31:44,0,TWR-HAS-258,13.055433,76.096892,sms
CDR-0018665,9730529710,9760947136,2026-05-29T18:54:13,5,TWR-BID-206,17.913531,77.500523,voice
CDR-0044562,6607050540,9229408497,2026-01-21T22:14:12,167,TWR-UDU-373,13.323629,74.722746,voice
CDR-0064186,9658140087,9669412043,2025-10-05T03:28:59,0,TWR-BLR-059,12.916295,77.614508,sms
CDR-0056174,9521949855,9508937756,2026-01-27T23:33:20,42,TWR-MAN-316,12.904723,74.868407,voice
CDR-0039010,8735664177,9983342957,2025-06-11T13:51:49,0,TWR-CHI-221,13.472512,77.772109,sms
CDR-0000912,9484530509,9142947723,2025-07-01T07:31:19,66,TWR-BLR-120,13.031247,77.642579,voice
CDR-0072777,7630711091,6120455745,2026-05-30T19:12:11,0,TWR-DAV-247,14.368665,75.91244,sms
CDR-0003912,9848138230,9705143875,2026-03-10T03:25:20,18,TWR-BLR-126,13.017879,77.610814,voice
CDR-0000042,9126855092,9126855092,2026-03-10T19:16:24,0,TWR-MAN-319,12.879567,74.916361,sms
CDR-0034545,7229604274,9737029817,2025-07-20T04:19:39,0,TWR-HAS-261,12.988143,76.105203,sms
CDR-0016584,9136337099,9072113199,2025-06-20T15:39:34,92,TWR-CHI-217,13.446966,77.734547,voice
CDR-0107957,9885971953,9252077412,2025-10-12T18:17:44,0,TWR-CHI-225,13.312176,75.772942,sms
CDR-0018218,9182342088,9511928797,2026-01-29T10:46:42,788,TWR-CHA-212,11.921963,76.950124,voice
CDR-0042935,9147431485,9401263503,2026-01-03T20:52:02,126,TWR-RAI-351,16.181399,77.340731,voice
CDR-0020084,9523993431,9358480828,2026-02-14T03:15:56,53,TWR-CHI-221,13.472512,77.772109,voice
CDR-0029924,9876657672,8682925888,2026-05-19T12:49:18,332,TWR-DAK-244,12.881038,75.165921,voice
CDR-0068698,9537615031,8193931996,2026-05-01T00:16:08,48,TWR-BLRR-200,13.250718,77.624412,voice
CDR-0109653,7211935759,9406568433,2025-09-04T10:03:40,70,TWR-KOP-303,15.294584,76.253544,voice
CDR-0012533,8881905287,6031596830,2025-09-13T07:18:30,0,TWR-UDU-373,13.323629,74.722746,sms
CDR-0108080,9391331823,9366626962,2025-07-30T01:33:12,59,TWR-MAN-306,12.400223,76.944053,voice
CDR-0030857,9984689957,9600043271,2026-04-04T21:10:32,77,TWR-BLR-114,12.973783,77.646693,voice
CDR-0085170,9769134747,9099157470,2025-07-04T14:25:01,107,TWR-HAS-260,12.990774,76.056325,voice
CDR-0021522,9743231572,6345877332,2025-10-27T07:06:31,0,TWR-GAD-256,15.421104,75.579269,sms
CDR-0102812,9685074506,9780310743,2025-12-02T15:46:27,66,TWR-HUB-283,15.306777,75.2083,voice
CDR-0111808,8192425688,9706382568,2025-12-26T00:26:47,2441,TWR-HAV-268,14.820743,75.371426,data
CDR-0029741,8981103307,9802644376,2026-03-09T14:14:24,170,TWR-CHA-211,11.878955,76.919334,voice
CDR-0000360,9734036506,9734036506,2026-04-16T10:40:31,48,TWR-SHI-363,13.992531,75.570789,voice
CDR-0000444,9339670711,9339670711,2025-08-24T07:34:32,0,TWR-CHI-220,13.456201,77.7242,sms
CDR-0004276,9905597597,9470663396,2025-09-20T15:43:31,47,TWR-BEL-031,15.866262,74.479305,voice
CDR-0015713,7713780300,9699313129,2025-12-16T17:08:37,192,TWR-SHI-363,13.992531,75.570789,voice
CDR-0065186,9728005077,8257662156,2025-07-25T11:42:40,231,TWR-BLR-157,12.970162,77.70436,voice
CDR-0087398,9310028039,9950659204,2026-05-01T10:11:50,129,TWR-HAS-258,13.055433,76.096892,voice
CDR-0088804,9262290463,6331619939,2026-05-24T20:52:42,149,TWR-MYS-328,12.269352,76.705124,voice
CDR-0070686,9101079848,9716736777,2026-05-28T12:41:25,148,TWR-BLR-054,12.928535,77.619352,voice
CDR-0117016,9687350586,9164090662,2026-06-06T03:47:32,147,TWR-HAV-265,14.847982,75.323914,voice
CDR-0035639,7505353435,9241198083,2025-07-08T10:29:04,40,TWR-BLR-039,13.015696,77.621099,voice
CDR-0048022,6002217630,9294091818,2025-10-12T19:58:10,0,TWR-DAK-238,12.843313,75.298724,sms
CDR-0045757,9692564237,9155281331,2025-07-22T03:21:28,63,TWR-BEL-017,15.841108,74.491814,voice
CDR-0112754,8079083217,9916574924,2025-11-23T12:09:25,47,TWR-MYS-332,12.30429,76.663017,voice
CDR-0007569,9378469219,9978776657,2025-12-23T13:52:51,80,TWR-BAG-001,16.214556,75.738352,voice
CDR-0087063,9133205606,9799303249,2026-02-14T07:24:56,0,TWR-BLR-040,13.006812,77.646898,sms
CDR-0028474,6856341021,9556158192,2026-04-25T20:53:57,3350,TWR-KAL-292,17.337742,76.783175,data
CDR-0014719,6272906456,9450362967,2026-01-17T02:24:16,0,TWR-BLR-182,12.917148,77.558888,sms
CDR-0064092,9948231791,9811870323,2026-04-30T04:48:19,0,TWR-KAL-289,17.322674,76.773238,sms
CDR-0012866,6449880206,7299252076,2026-04-08T16:50:14,0,TWR-VIJ-387,16.877726,75.770854,sms
CDR-0065726,9562573461,9208109970,2025-11-10T14:43:22,127,TWR-CHI-237,14.186086,76.363636,voice
CDR-0061625,9780525177,9988073967,2026-03-13T03:07:54,63,TWR-BLR-131,12.915029,77.566475,voice
CDR-0109859,9728824430,9807930838,2025-07-14T16:40:33,2941,TWR-BLR-096,12.972795,77.58148,data
CDR-0111211,9410463586,9863649609,2025-11-28T18:49:59,32,TWR-BEL-015,15.804232,74.563757,voice
CDR-0012008,9511445520,9560435701,2025-11-09T17:51:23,172,TWR-HUB-272,15.344677,75.125518,voice
CDR-0088467,9460803432,9677667159,2025-07-30T00:40:43,0,TWR-MAN-322,12.963457,74.938917,sms
CDR-0000810,9826600539,9826600539,2025-07-05T01:52:58,0,TWR-CHI-237,14.186086,76.363636,sms
CDR-0084632,6502329867,7741064730,2025-09-01T15:02:04,2011,TWR-HUB-271,15.365416,75.107788,data
CDR-0015344,9747185204,9471393486,2026-03-26T23:09:29,0,TWR-HUB-278,15.385261,75.08613,sms
CDR-0039766,6166336191,9469561357,2025-07-01T11:41:39,0,TWR-HAS-262,12.938181,76.074781,sms
CDR-0058808,9525652635,9878704461,2025-12-16T01:05:34,52,TWR-GAD-254,15.465966,75.688843,voice
CDR-0005412,9861860637,9442810889,2025-06-19T04:08:01,32,TWR-TUM-367,13.457663,77.079572,voice
CDR-0018566,7464843957,9557506022,2025-11-30T20:49:24,99,TWR-YAD-395,16.783121,77.107298,voice
CDR-0103715,6754133733,9803730672,2025-08-10T10:11:30,0,TWR-RAM-356,12.704577,77.30002,sms
CDR-0003553,6797921877,9925867104,2025-12-28T17:21:34,192,TWR-UTT-384,14.775704,74.731915,voice
CDR-0028035,9630017511,9613742973,2025-08-27T15:17:10,281,TWR-BID-207,17.946747,77.591143,voice
CDR-0113167,8213893805,9586327326,2025-12-09T08:39:37,16,TWR-MAN-308,12.474688,76.951744,voice
CDR-0116045,9586176377,6712684388,2026-03-15T20:40:35,0,TWR-BLRR-200,13.250718,77.624412,sms
CDR-0034718,7102490791,9487207337,2025-09-28T04:43:09,0,TWR-YAD-398,16.861749,77.047647,sms
CDR-0001220,9339362341,9605605164,2025-08-11T23:09:41,736,TWR-BLR-151,13.016878,77.671465,voice
CDR-0090312,9821165740,9709804832,2025-06-11T14:19:38,0,TWR-HUB-270,15.33653,75.064127,sms
CDR-0092898,9230183272,7027514602,2025-11-26T18:55:57,71,TWR-BLR-042,12.982143,77.606518,voice
CDR-0106840,9559146459,6096738001,2025-07-23T21:09:17,0,TWR-BLR-183,12.894646,77.64991,sms
CDR-0044289,9479454227,9743422999,2026-05-03T03:39:42,404,TWR-BLR-150,12.953795,77.584947,voice
CDR-0001223,9339362341,9339362341,2026-03-25T06:11:03,93,TWR-BLR-177,12.947658,77.497028,voice
CDR-0009099,9469619315,9154353335,2026-03-30T14:24:26,1061,TWR-BLR-044,12.902875,77.596965,voice
CDR-0073158,9722944570,9826331598,2026-06-03T16:27:34,177,TWR-BEL-028,15.890839,74.409648,voice
CDR-0000657,9826600539,9826600539,2026-05-01T05:32:26,7,TWR-CHI-235,14.169035,76.351327,voice
CDR-0060904,9190554499,9193305374,2026-04-09T04:36:23,315,TWR-GAD-257,15.454609,75.648079,voice
CDR-0094201,8771384321,6233100508,2026-05-15T06:56:14,109,TWR-KAL-288,17.389552,76.889181,voice
CDR-0004617,7942383901,6698097238,2025-12-13T14:39:29,2563,TWR-CHI-219,13.449006,77.678375,data
CDR-0068227,9317502134,9330013632,2025-11-18T22:47:46,540,TWR-CHI-219,13.449006,77.678375,voice
