account_id,holder_name,bank,district,is_mule
ACC000443,Eshana Deshmukh,Kotak Mahindra,Ramanagara,false
ACC000444,Radhika Nagarajan,Axis Bank,Uttara Kannada,false
ACC000445,Yasti Devan,Axis Bank,Bengaluru City,false
ACC000446,Qasim Borra,Axis Bank,Davanagere,false
ACC000447,Jai Seshadri,PNB,Chamarajanagar,false
ACC000448,Dakshesh Dash,ICICI Bank,Bengaluru City,false
ACC000449,Charles Ghose,PNB,Bengaluru City,true
ACC000450,Viraj Chada,SBI,Bengaluru City,false
ACC000451,Yashica Pandey,PNB,Bagalkote,false
ACC000452,Upadhriti Sunder,Bank of Baroda,Bengaluru City,false
ACC000453,Kavya Lad,Axis Bank,Mandya,false
ACC000454,Kavya Dhingra,PNB,Haveri,false
ACC000455,Mohini Dhillon,Kotak Mahindra,Bengaluru City,false
ACC000456,Isaiah Kannan,Karnataka Bank,Bengaluru City,false
ACC000457,Thomas Garg,HDFC Bank,Hassan,false
ACC000458,Mugdha Pradhan,SBI,Bengaluru City,false
ACC000459,Reyansh Bhasin,ICICI Bank,Bengaluru City,false
ACC000460,Inaya Mangal,Bank of Baroda,Shivamogga,false
ACC000461,Balvir Chada,PNB,Bengaluru City,false
ACC000462,Vihaan Singhal,IDBI Bank,Raichur,false
ACC000463,Farhan Prasad,PNB,Ballari,false
ACC000464,Yashoda Kar,Union Bank,Bengaluru City,true
ACC000465,Rayaan Badal,Kotak Mahindra,Bagalkote,false
ACC000466,Niharika Sankaran,SBI,Bengaluru City,false
ACC000467,Zaid Babu,Yes Bank,Bengaluru City,true
ACC000468,Ekani Munshi,Karnataka Bank,Ballari,false
ACC000469,Dalaja Andra,Yes Bank,Hubballi-Dharwad,false
ACC000470,Nachiket Sathe,HDFC Bank,Kalaburagi,false
ACC000471,Krishna Varghese,Karnataka Bank,Bengaluru City,true
ACC000472,Varsha Panchal,Union Bank,Bengaluru City,false
ACC000473,Krisha Sanghvi,Canara Bank,Bengaluru City,false
ACC000474,Manbir Shroff,Canara Bank,Bengaluru City,false
ACC000475,Yauvani Keer,HDFC Bank,Udupi,false
ACC000476,Mason Tandon,Kotak Mahindra,Haveri,false
ACC000477,Chameli Bhagat,ICICI Bank,Bengaluru City,true
ACC000478,Siya Raman,Bank of Baroda,Bengaluru City,false
ACC000479,Forum Dhar,IDBI Bank,Gadag,false
ACC000480,Vanya Edwin,HDFC Bank,Bengaluru City,false
ACC000481,Abeer Raj,SBI,Bengaluru City,true
ACC000482,Rehaan Dave,PNB,Bengaluru City,false
ACC000483,OM CHAUDRY,IDBI Bank,Vijayapura,false
ACC000484,Lila Sodhi,IDBI Bank,Bengaluru City,false
ACC000485,Krish Raghavan,Canara Bank,Bengaluru Rural,false
ACC000486,Ikshita Bawa,Canara Bank,Bengaluru City,true
ACC000487,Isaiah Goel,Kotak Mahindra,Chikkaballapura,false
ACC000488,Rachit Gaba,IDBI Bank,Bengaluru City,false
ACC000489,Indali Memon,Kotak Mahindra,Haveri,false
ACC000490,Januja Varughese,Axis Bank,Kolar,false
ACC000491,Chakradhar Khalsa,Union Bank,Bengaluru City,false
ACC000492,Jonathan Garde,Union Bank,Belagavi,false
ACC000493,Shravya Ratta,Canara Bank,Chikkamagaluru,false
ACC000494,Anamika Goswami,Kotak Mahindra,Bengaluru City,true
ACC000495,Jack Zachariah,Yes Bank,Bengaluru City,false
ACC000496,Kashish Chad,Canara Bank,Chikkamagaluru,false
ACC000497,David Malhotra,Axis Bank,Bengaluru City,false
ACC000498,Alka Thakur,PNB,Bengaluru City,false
ACC000499,Chaitanya Batra,Karnataka Bank,Raichur,false
ACC000500,Henry Sundaram,PNB,Davanagere,false
ACC000501,Elijah Pandit,IDBI Bank,Bagalkote,false
ACC000502,Ira Banik,Canara Bank,Ballari,false
ACC000503,Vedika Wali,Axis Bank,Bengaluru City,false
ACC000504,Falan Deshmukh,IDBI Bank,Bengaluru City,false
ACC000505,Baljiwan Savanta,Canara Bank,Bengaluru City,false
ACC000506,Ira Salvi,HDFC Bank,Bengaluru City,false
ACC000507,Eiravati Dixit,Canara Bank,Bagalkote,false
ACC000508,Lajita Devi,Yes Bank,Bengaluru City,false
ACC000509,Dalaja Nadig,Yes Bank,Yadgir,false
ACC000510,Avi Acharya,SBI,Bagalkote,false
ACC000511,Jackson Grewal,HDFC Bank,Hassan,false
ACC000512,Daksh Srivastava,Yes Bank,Gadag,false
ACC000513,Ekapad Khosla,Canara Bank,Bengaluru City,true
ACC000514,Ekalinga Oommen,IDBI Bank,Bengaluru City,false
ACC000515,Tarak Saxena,PNB,Bengaluru City,false
ACC000516,Bhavna Nigam,Karnataka Bank,Dakshina Kannada,false
ACC000517,Ekani Ravel,Axis Bank,Bengaluru City,false
ACC000518,Advika Ghose,Bank of Baroda,Uttara Kannada,false
ACC000519,Samar Kumar,HDFC Bank,Udupi,false
ACC000520,Qabil  Gaba,Axis Bank,Udupi,false
ACC000521,Leela Khurana,Union Bank,Bengaluru City,false
ACC000522,Finn Subramanian,SBI,Kolar,false
ACC000523,Abhimanyu Wagle,Canara Bank,Bengaluru City,true
ACC000524,Vedant Dugar,Bank of Baroda,Mysuru,false
ACC000525,Arya Kar,Kotak Mahindra,Bidar,false
ACC000526,LEENA JAYARAMAN,Union Bank,Raichur,false
ACC000527,Gaurika Kala,SBI,Chitradurga,false
ACC000528,Ekapad Sankar,Union Bank,Kalaburagi,false
ACC000529,Ayaan Karnik,HDFC Bank,Bengaluru City,false
ACC000530,Anmol Issac,HDFC Bank,Kolar,false
ACC000531,Diya Dugar,Karnataka Bank,Bengaluru City,false
ACC000532,Maanav Dube,HDFC Bank,Uttara Kannada,false
ACC000533,Lohit Saraf,Axis Bank,Bengaluru City,false
ACC000534,Veda Soni,IDBI Bank,Kalaburagi,false
ACC000535,Pranav Som,SBI,Bengaluru City,false
ACC000536,Shivani Kant,Karnataka Bank,Chamarajanagar,false
ACC000537,Daksha Prabhu,IDBI Bank,Mangaluru,false
ACC000538,Vinaya Oommen,Axis Bank,Bengaluru City,false
ACC000539,Upma Baral,PNB,Bengaluru City,false
ACC000540,Lipika Contractor,Union Bank,Vijayapura,false
ACC000541,Upasna Nagi,SBI,Yadgir,false
ACC000542,William Dhawan,IDBI Bank,Bengaluru City,true
ACC000543,Daniel Hora,Kotak Mahindra,Bengaluru City,true
ACC000544,Siddharth Sarkar,Yes Bank,Mysuru,false
ACC000545,Isaac D.,Kotak Mahindra,Mysuru,false
ACC000546,Devansh S.,Karnataka Bank,Bengaluru City,true
ACC000547,Isaiah Savant,Union Bank,Bengaluru City,false
ACC000548,Qasim Basu,Canara Bank,Bengaluru City,true
ACC000549,Wazir Bora,HDFC Bank,Bengaluru City,false
ACC000550,Chaaya Nagar,HDFC Bank,Ramanagara,false
ACC000551,Bahadurjit Chand,ICICI Bank,Bengaluru City,false
ACC000552,Dayita Gera,IDBI Bank,Yadgir,false
ACC000553,Eiravati Ahuja,PNB,Yadgir,false
ACC000554,Ekansh Contractor,PNB,Bengaluru City,true
ACC000555,Shivani Dara,Axis Bank,Bidar,false
ACC000556,Anirudh Choudhary,ICICI Bank,Hassan,false
ACC000557,Yash Parsa,Union Bank,Yadgir,false
ACC000558,Mason Mall,HDFC Bank,Chamarajanagar,false
ACC000559,Mitali Bali,Bank of Baroda,Bengaluru City,true
ACC000560,Manbir Baral,Karnataka Bank,Koppal,false
ACC000561,Girik Venkatesh,PNB,Bengaluru City,true
ACC000562,Theodore  Varughese,PNB,Bengaluru City,false
ACC000563,Devansh Bhatti,ICICI Bank,Hassan,false
ACC000564,Sathvik Pingle,Canara Bank,Bengaluru City,false
ACC000565,Krishna Sekhon,Canara Bank,Bengaluru City,false
ACC000566,Falak Srinivasan,Yes Bank,Bengaluru City,false
ACC000567,Samuel B.,Bank of Baroda,Bengaluru City,false
ACC000568,Bhavya Kapadia,Axis Bank,Bengaluru City,true
ACC000569,Tanmayi Jain,IDBI Bank,Bengaluru City,false
ACC000570,Hema Thaker,IDBI Bank,Chikkaballapura,false
ACC000571,Manan Kala,HDFC Bank,Bengaluru City,true
ACC000572,Zayyan Madan,IDBI Bank,Uttara Kannada,false
ACC000573,Ayaan Zachariah,IDBI Bank,Mangaluru,false
ACC000574,Nitesh Wali,Kotak Mahindra,Mangaluru,false
ACC000575,Tanish Iyer,Axis Bank,Koppal,false
ACC000576,Urvi Johal,IDBI Bank,Koppal,false
ACC000577,Azad Bose,Bank of Baroda,Mysuru,false
ACC000578,Om Chaudrya,ICICI Bank,Bidar,false
ACC000579,Harinakshi Gaba,Yes Bank,Bengaluru City,false
ACC000580,Benjamin Sahni,Yes Bank,Kalaburagi,false
ACC000581,David Mohanty,Kotak Mahindra,Hassan,false
ACC000582,Fiyaz Kunda,ICICI Bank,Bengaluru City,false
ACC000583,Nathaniel Chadha,IDBI Bank,Bidar,false
ACC000584,Bhavani Sodhi,Yes Bank,Chitradurga,false
ACC000585,Anusha Bal,HDFC Bank,Mangaluru,false
ACC000586,George Chanda,Karnataka Bank,Chikkaballapura,false
ACC000587,Kavya Merchant,SBI,Bengaluru City,false
ACC000588,Yug Mangat,Karnataka Bank,Bengaluru City,true
ACC000589,Rehaan Nair,Axis Bank,Bengaluru City,false
ACC000590,Ishani Narayanan,Union Bank,Bengaluru City,false
ACC000591,Sachi Mukhopadhyay,SBI,Davanagere,false
ACC000592,Isaac D.,Bank of Baroda,Bengaluru City,false
ACC000593,Gayathri Barad,HDFC Bank,Bengaluru City,true
ACC000594,Frado Munshi,Axis Bank,Udupi,false
ACC000595,Laksh Walla,SBI,Davanagere,false
ACC000596,Lakshit Mukhopadhyay,Union Bank,Chitradurga,false
ACC000597,Damini Gokhale,HDFC Bank,Shivamogga,false
ACC000598,Gunbir Shroff,Union Bank,Davanagere,false
ACC000599,Chaitanya Borra,Karnataka Bank,Bengaluru City,false
ACC000600,Shaurya Krishnamurthy,SBI,Bengaluru City,false
ACC000601,Jasmit Sankaran,Kotak Mahindra,Bengaluru City,false
ACC000602,Fiyaz Parmar,IDBI Bank,Bengaluru City,true
ACC000603,Charan Natt,IDBI Bank,Dakshina Kannada,false
ACC000604,Anirudh Panchal,SBI,Bengaluru City,true
ACC000605,Indrajit Sachdev,HDFC Bank,Bengaluru City,false
ACC000606,Teerth Aggarwal,SBI,Bengaluru City,false
ACC000607,Yamini Sahota,Canara Bank,Bengaluru City,false
ACC000608,Brinda Parekh,Union Bank,Davanagere,false
ACC000609,Yoshita Mitter,Bank of Baroda,Chamarajanagar,false
ACC000610,Yachana Ratta,SBI,Bidar,false
ACC000611,Isaac Nori,Union Bank,Bengaluru City,false
ACC000612,LIAM SUNDER,IDBI Bank,Bengaluru City,false
ACC000613,Xalak Borde,IDBI Bank,Ballari,false
ACC000614,Vritti Gill,PNB,Bengaluru City,false
ACC000615,Krishna Mital,Union Bank,Mysuru,false
ACC000616,Hemal Rama,PNB,Raichur,false
ACC000617,Oni Sengupta,IDBI Bank,Bengaluru City,false
ACC000618,Hitesh Bhakta,Bank of Baroda,Ballari,false
ACC000619,Bishakha D.,Union Bank,Raichur,false
ACC000620,LOPA KANDA,Axis Bank,Koppal,false
ACC000621,Indali Sekhon,IDBI Bank,Mysuru,false
ACC000622,Jackson Bala,ICICI Bank,Mandya,false
ACC000623,Caleb Sami,Karnataka Bank,Dakshina Kannada,false
ACC000624,Maanas Chaudhuri,Axis Bank,Mandya,false
ACC000625,Gaurika Ganesan,PNB,Davanagere,false
ACC000626,Raagini Mukhopadhyay,Kotak Mahindra,Dakshina Kannada,false
ACC000627,Ekalinga Ramakrishnan,Kotak Mahindra,Bengaluru Rural,false
ACC000628,Ubika Jayaraman,PNB,Belagavi,false
ACC000629,Abdul Murty,SBI,Gadag,false
ACC000630,Wridesh Chander,HDFC Bank,Chitradurga,false
ACC000631,Dalaja Nori,Axis Bank,Chikkaballapura,false
ACC000632,Anusha Wali,PNB,Bengaluru City,true
ACC000633,Bachittar K.,Kotak Mahindra,Vijayapura,false
ACC000634,Ekbal Sen,Union Bank,Bengaluru City,true
ACC000635,Maanas Hans,Karnataka Bank,Uttara Kannada,false
ACC000636,Arin Shanker,Union Bank,Mysuru,false
ACC000637,Frado Munshi,Yes Bank,Bengaluru City,false
ACC000638,Qabil Chaudhry,Axis Bank,Bengaluru City,false
ACC000639,Vanya Ray,HDFC Bank,Uttara Kannada,false
ACC000640,Chandresh Chakrabarti,PNB,Bengaluru City,false
ACC000641,Ekantika Kapadia,Bank of Baroda,Bengaluru City,false
ACC000642,Yutika Jhaveri,ICICI Bank,Belagavi,false
ACC000643,Alexander Chander,SBI,Kalaburagi,false
ACC000644,Divya Sangha,Axis Bank,Bengaluru City,false
ACC000645,Dhruv Sabharwal,Yes Bank,Bengaluru City,false
ACC000646,Anusha Wali,Axis Bank,Bengaluru City,false
ACC000647,Adweta Aggarwal,Bank of Baroda,Udupi,false
ACC000648,Falan Modi,Kotak Mahindra,Bengaluru City,false
ACC000649,Zashil Varty,Axis Bank,Kalaburagi,false
ACC000650,Gunbir Shroff,Kotak Mahindra,Bengaluru City,false
ACC000651,Max Sarraf,Karnataka Bank,Ramanagara,false
ACC000652,Upkaar Viswanathan,Canara Bank,Bengaluru City,true
ACC000653,Yoshita Bal,Bank of Baroda,Chikkamagaluru,false
ACC000654,Chatura Choudhary,PNB,Bagalkote,false
ACC000655,Darsh Ramesh,Bank of Baroda,Kalaburagi,false
ACC000656,Lucky Basak,HDFC Bank,Dakshina Kannada,false
ACC000657,Jhalak Prakash,Karnataka Bank,Vijayapura,false
ACC000658,Caleb Samia,PNB,Chikkaballapura,false
ACC000659,Nandini Mani,Axis Bank,Bengaluru City,false
ACC000660,Baljiwan Mishra,Kotak Mahindra,Bengaluru City,false
ACC000661,Leena Menon,IDBI Bank,Bengaluru City,false
ACC000662,Maya Magar,Kotak Mahindra,Bengaluru City,false
ACC000663,Divya Datta,Kotak Mahindra,Bengaluru City,true
ACC000664,Amrita Tella,Karnataka Bank,Bengaluru City,false
ACC000665,Omisha Batta,Bank of Baroda,Bengaluru City,false
ACC000666,Jai Saxena,Karnataka Bank,Gadag,false
ACC000667,Wriddhish Jaggi,IDBI Bank,Kolar,false
ACC000668,Zayyan Gour,Canara Bank,Chikkamagaluru,false
ACC000669,Harsh Rama,IDBI Bank,Bengaluru City,false
ACC000670,Udant Goel,SBI,Bengaluru City,false
ACC000671,Utkarsh Rajan,IDBI Bank,Kolar,false
ACC000672,Osha Gera,IDBI Bank,Bengaluru City,false
ACC000673,Yug Bir,IDBI Bank,Bengaluru City,false
ACC000674,Bhavna Rana,Yes Bank,Ballari,false
ACC000675,Hitesh T.,Bank of Baroda,Raichur,false
ACC000676,Kabir Kapur,SBI,Uttara Kannada,false
ACC000677,Jackson Tiwaria,IDBI Bank,Bengaluru City,false
ACC000678,Yamini Srinivasan,IDBI Bank,Udupi,false
ACC000679,Shravya Patla,ICICI Bank,Tumakuru,false
ACC000680,Jason Batra,Kotak Mahindra,Bengaluru City,false
ACC000681,Krishna Keer,Bank of Baroda,Bengaluru City,false
ACC000682,Pavani Sha,Yes Bank,Bengaluru City,false
ACC000683,Shravya Keer,PNB,Bengaluru City,true
ACC000684,Rajeshri Murthy,PNB,Bengaluru City,false
ACC000685,Nirja Rout,Canara Bank,Bengaluru City,false
ACC000686,Arya Saran,Axis Bank,Chamarajanagar,false
ACC000687,Manan Chandran,PNB,Bengaluru City,true
ACC000688,Urmi Loyal,ICICI Bank,Bengaluru City,false
ACC000689,Charan Gour,PNB,Bengaluru City,false
ACC000690,Omaja Murthy,HDFC Bank,Ballari,false
ACC000691,Ranveer Mall,Axis Bank,Bengaluru City,false
ACC000692,Neel Reddy,Bank of Baroda,Chamarajanagar,false
ACC000693,Shaurya Virka,Canara Bank,Ballari,false
ACC000694,Girindra Venkataraman,Axis Bank,Bengaluru City,true
ACC000695,Imaran Tandon,Union Bank,Belagavi,false
ACC000696,Tanay Sandhu,HDFC Bank,Mandya,false
ACC000697,Aradhana Maharaj,SBI,Bengaluru City,false
ACC000698,Vasudha Dhara,SBI,Bengaluru City,false
ACC000699,Yochana Virk,Canara Bank,Chikkamagaluru,false
ACC000700,Joshua Brahmbhatt,ICICI Bank,Bengaluru City,true
ACC000701,Vyanjana Bala,ICICI Bank,Bengaluru City,false
ACC000702,Wishi D’Alia,Canara Bank,Bengaluru City,false
ACC000703,Luke Kapadia,ICICI Bank,Yadgir,false
ACC000704,Shivansh Baria,PNB,Bengaluru City,false
ACC000705,Chanakya Mallick,Canara Bank,Bengaluru City,false
ACC000706,Azad Bose,HDFC Bank,Koppal,false
ACC000707,Rushil Majumdar,Kotak Mahindra,Bengaluru City,true
ACC000708,Gautam Dar,HDFC Bank,Bengaluru City,false
ACC000709,Sara Kulkarni,Karnataka Bank,Bengaluru City,false
ACC000710,Vedhika Parmar,Karnataka Bank,Ballari,false
ACC000711,Arunima Gade,Bank of Baroda,Bengaluru City,false
ACC000712,Ranveer Chatterjeea,HDFC Bank,Bengaluru City,false
ACC000713,Laksh More,IDBI Bank,Bengaluru City,true
ACC000714,Thomas Nayar,ICICI Bank,Bengaluru City,false
ACC000715,Widisha Kara,Bank of Baroda,Bengaluru City,true
ACC000716,Jhalak Kumar,Yes Bank,Davanagere,false
ACC000717,Anika Gill,Yes Bank,Bengaluru City,false
ACC000718,Balhaar Palan,Canara Bank,Chikkamagaluru,false
ACC000719,Anita Ratta,IDBI Bank,Bagalkote,false
ACC000720,Ryan  Yadav,Kotak Mahindra,Dakshina Kannada,false
ACC000721,Patrick Puri,Yes Bank,Bengaluru City,false
ACC000722,Aashi Puri,PNB,Bengaluru City,false
ACC000723,Ekavir Tara,Bank of Baroda,Bengaluru City,true
ACC000724,V. Yadav,SBI,Hassan,false
ACC000725,Arya Saxena,Karnataka Bank,Bengaluru City,false
ACC000726,Jagdish Nadkarni,ICICI Bank,Bengaluru City,false
ACC000727,GIRISH YADAV,Axis Bank,Bengaluru City,false
ACC000728,Ishanvi Mahal,Bank of Baroda,Davanagere,false
ACC000729,Indali Sheth,Canara Bank,Shivamogga,false
ACC000730,Zaitra Lata,Karnataka Bank,Bengaluru City,false
ACC000731,Nachiket Sarkar,Yes Bank,Koppal,false
ACC000732,Lipika Toor,IDBI Bank,Mangaluru,false
ACC000733,Aryan Uppal,Canara Bank,Chitradurga,false
ACC000734,Advaith Agate,ICICI Bank,Belagavi,false
ACC000735,Bina Deshmukh,Kotak Mahindra,Bengaluru City,false
ACC000736,Raksha Bassi,Union Bank,Koppal,false
ACC000737,Yashodhara Dhawan,PNB,Kolar,false
ACC000738,Om Naidu,Kotak Mahindra,Bengaluru City,false
ACC000739,Ayaan Sundaram,Kotak Mahindra,Bengaluru City,false
ACC000740,AZAAN RAU,Karnataka Bank,Bengaluru City,false
ACC000741,Pranit Bansal,ICICI Bank,Bengaluru City,false
ACC000742,Faqid Borde,Canara Bank,Bengaluru City,false
ACC000743,Rajata Nath,Axis Bank,Gadag,false
ACC000744,Gaurav Soni,HDFC Bank,Bengaluru City,false
ACC000745,Gayathri Manne,SBI,Bengaluru City,false
ACC000746,Timothy Chhabra,Union Bank,Bengaluru City,false
ACC000747,Gunbir Bajwa,Axis Bank,Belagavi,false
ACC000748,Gavin Murty,IDBI Bank,Bengaluru City,true
ACC000749,Rehaan Gaba,Axis Bank,Chamarajanagar,false
ACC000750,Idika Randhawa,IDBI Bank,Ramanagara,false
ACC000751,Ojas Sabharwal,Yes Bank,Hassan,false
ACC000752,Bina Setty,HDFC Bank,Bidar,false
ACC000753,Manthan Gokhale,PNB,Mangaluru,false
ACC000754,Suhani Dayal,Yes Bank,Bengaluru City,true
ACC000755,B. Varkey,Union Bank,Bengaluru Rural,false
ACC000756,Turvi Bala,PNB,Tumakuru,false
ACC000757,Lopa Mohanty,Axis Bank,Koppal,false
ACC000758,Tanvi Jaggi,ICICI Bank,Bengaluru City,false
ACC000759,Wakeeta Sathe,Yes Bank,Gadag,false
ACC000760,Waida Vohra,IDBI Bank,Bengaluru City,false
ACC000761,Fiyaz Ben,HDFC Bank,Bengaluru City,false
ACC000762,Zaitra Shankar,Axis Bank,Bengaluru City,false
ACC000763,Isaac D.,Union Bank,Dakshina Kannada,false
ACC000764,Aadhya Halder,IDBI Bank,Mangaluru,false
ACC000765,Isaac Buch,Canara Bank,Mangaluru,false
ACC000766,Gagan Barman,IDBI Bank,Chikkamagaluru,false
ACC000767,Advik Oak,PNB,Uttara Kannada,false
ACC000768,Rachana Deol,IDBI Bank,Bengaluru City,true
ACC000769,Tanay Bhandari,SBI,Tumakuru,false
ACC000770,Manbir Som,Union Bank,Bagalkote,false
ACC000771,Amol Gole,Bank of Baroda,Bengaluru City,true
ACC000772,Finn Gade,SBI,Bengaluru City,true
ACC000773,William Suresh,PNB,Bengaluru City,false
ACC000774,Jai Deshpande,SBI,Bengaluru City,false
ACC000775,Veda Varma,SBI,Chikkaballapura,false
ACC000776,Onkar Maharaj,Axis Bank,Tumakuru,false
ACC000777,Faraj Rai,ICICI Bank,Tumakuru,false
ACC000778,Wishi Vaidya,Axis Bank,Hubballi-Dharwad,false
ACC000779,Saksham Chhabra,Union Bank,Ballari,false
ACC000780,Krish Amble,Union Bank,Bengaluru City,false
ACC000781,Yashodhara Raghavan,ICICI Bank,Bidar,false
ACC000782,Kevin Rege,Yes Bank,Shivamogga,false
ACC000783,Oeshi Bhardwaj,PNB,Chikkamagaluru,false
ACC000784,Lila Date,PNB,Bengaluru City,false
ACC000785,Nathaniel Das,PNB,Hassan,false
ACC000786,Priya Bansal,Bank of Baroda,Bengaluru City,false
ACC000787,Falguni Luthra,Canara Bank,Chikkaballapura,false
ACC000788,Ganga Gaba,Bank of Baroda,Chamarajanagar,false
ACC000789,Xavier Bhavsar,Yes Bank,Mysuru,false
ACC000790,Viraj Kothari,Canara Bank,Chitradurga,false
ACC000791,Hemang Chhabra,Kotak Mahindra,Shivamogga,false
ACC000792,Ayaan Chaudhary,Kotak Mahindra,Chikkaballapura,false
ACC000793,Unni Andra,Canara Bank,Vijayapura,false
ACC000794,Vidhi Khatri,IDBI Bank,Hubballi-Dharwad,false
ACC000795,Azad Bhatnagar,Bank of Baroda,Bidar,false
ACC000796,Kavya Chand,Bank of Baroda,Yadgir,false
ACC000797,L. Jayaraman,Yes Bank,Udupi,false
ACC000798,Wriddhish Dua,Canara Bank,Bengaluru City,false
ACC000799,Krisha Bose,Bank of Baroda,Bengaluru City,true
ACC000800,Viraj Andra,Axis Bank,Bengaluru City,false
ACC000801,Tanish Jaggi,Karnataka Bank,Bengaluru City,true
ACC000802,Jack Banik,ICICI Bank,Bengaluru City,false
ACC000803,Kiaan Bandi,Union Bank,Koppal,false
ACC000804,Jagdish Nadkarni,Canara Bank,Yadgir,false
ACC000805,Indira Kadakia,ICICI Bank,Bengaluru City,true
ACC000806,Pratyush Handa,Canara Bank,Bengaluru Rural,false
ACC000807,Yash Chakrabarti,PNB,Bengaluru City,false
ACC000808,Niharika Keer,HDFC Bank,Bengaluru City,true
ACC000809,Utkarsh Bansal,ICICI Bank,Bengaluru City,false
ACC000810,Nakul Devan,SBI,Bengaluru City,true
ACC000811,Laksh Chahal,PNB,Mangaluru,false
ACC000812,Balveer Misra,SBI,Bengaluru City,true
ACC000813,Chanchal Rama,HDFC Bank,Bengaluru City,false
ACC000814,Wahab Kulkarni,Axis Bank,Bengaluru City,true
ACC000815,Shivansh Bajaj,ICICI Bank,Bengaluru City,true
ACC000816,Fitan Subramanian,PNB,Hubballi-Dharwad,false
ACC000817,Abdul Contractor,Union Bank,Chamarajanagar,false
ACC000818,Advik Maharaja,Karnataka Bank,Bengaluru City,false
ACC000819,Wyatt Dhawan,Canara Bank,Mangaluru,false
ACC000820,Dakshesh Sibal,HDFC Bank,Bengaluru City,false
ACC000821,Ekbal Raju,HDFC Bank,Bengaluru City,false
ACC000822,Sanya Misra,Kotak Mahindra,Bengaluru City,false
ACC000823,Tamanna Mammen,SBI,Bengaluru City,true
ACC000824,Aryan Sahni,SBI,Bengaluru City,false
ACC000825,Jai Tella,HDFC Bank,Ramanagara,false
ACC000826,Rehaan Mand,Union Bank,Bengaluru City,false
ACC000827,Faqid Dubey,Karnataka Bank,Yadgir,false
ACC000828,Maanas Hans,SBI,Tumakuru,false
ACC000829,Ekani Amble,Kotak Mahindra,Bengaluru City,false
ACC000830,Falan Misra,ICICI Bank,Yadgir,false
ACC000831,Abha Nagarajan,Axis Bank,Bengaluru City,true
ACC000832,Yutika Suresh,Yes Bank,Mysuru,false
ACC000833,Warhi Ram,Yes Bank,Yadgir,false
ACC000834,Gavin Muni,Karnataka Bank,Bengaluru City,false
ACC000835,Qasim Arya,Yes Bank,Ramanagara,false
ACC000836,Chakradhar Patla,Karnataka Bank,Bengaluru City,false
ACC000837,BALJIWAN SAVANT,PNB,Bengaluru City,false
ACC000838,Girish Roy,Karnataka Bank,Bengaluru City,false
ACC000839,Vedant Magar,SBI,Chitradurga,false
ACC000840,Sarthak Keer,Union Bank,Bengaluru City,false
ACC000841,Jack Dayal,Axis Bank,Bengaluru City,true
ACC000842,Yuvraj Manda,Axis Bank,Bengaluru City,true
ACC000843,Indrajit Kunda,ICICI Bank,Yadgir,false
ACC000844,Chanakya Hari,Canara Bank,Davanagere,false
ACC000845,Z. Issac,Karnataka Bank,Mangaluru,false
ACC000846,Christopher Kunda,Karnataka Bank,Yadgir,false
ACC000847,Lopa Kanda,Yes Bank,Tumakuru,false
ACC000848,Tamanna Wable,Karnataka Bank,Dakshina Kannada,false
ACC000849,Brinda Mallick,IDBI Bank,Bengaluru City,false
ACC000850,Pooja Divan,Bank of Baroda,Bengaluru City,true
ACC000851,ADVIK MAHARAJ,HDFC Bank,Dakshina Kannada,false
ACC000852,Yatan Ganesh,Union Bank,Bengaluru City,false
ACC000853,Indali Konda,Kotak Mahindra,Tumakuru,false
ACC000854,Unni Jain,Yes Bank,Bengaluru City,true
ACC000855,Reva Bassi,Axis Bank,Mandya,false
ACC000856,Robert Sundaram,IDBI Bank,Bengaluru City,true
ACC000857,Jhalak Bhattacharyya,Union Bank,Hubballi-Dharwad,false
ACC000858,Osha Behl,SBI,Belagavi,false
ACC000859,Amol Gopal,IDBI Bank,Bengaluru City,false
ACC000860,Nikita Yogi,Karnataka Bank,Chitradurga,false
ACC000861,Charvi Varkey,ICICI Bank,Bengaluru City,false
ACC000862,Gagan Lalla,Axis Bank,Mandya,false
ACC000863,Caleb S.,IDBI Bank,Bengaluru City,false
